headline,url,time,summary,tags
美终止小额包裹免税政策 中国轻工业联合会：严重关切、坚决反对,https://news.sina.com.cn/c/2025-04-04/doc-ineryeax0855675.shtml,2025-04-04 09:25:00,来源：央视网央视网消息：4月3日，中国轻工业联合会发布声明： 4月2日（美国当地时间），美国政府宣布将于5月2日终止对来自中国大陆和香港800美元以下小额包裹的免税政策。...,"中国,美国"
【家国永念】温故丨“天地英雄气，千秋尚凛然”,https://news.sina.com.cn/c/xl/2025-04-06/doc-ineseshs9729688.shtml,2025-04-04 09:00:00,"Themediacouldnotbeloaded,eitherbecausetheserverornetworkfailedorbecausetheformat",
贯彻落实中央纪委四次全会精神 让基层干部有更多时间精力服务群众,https://news.sina.com.cn/c/2025-04-04/doc-ineryeav1905555.shtml,2025-04-04 08:46:00,凝聚监督合力 推进系统施治让基层干部有更多时间精力服务群众二十届中央纪委四次全会对“持续增强基层干部群众减负获得感”作出部署。,"基层干部,中央纪委,全会"
中国轻工业联合会回应美方取消小额包裹免税：害人害己！,https://news.sina.com.cn/c/2025-04-04/doc-ineryeca4893010.shtml,2025-04-04 08:44:00,4月2日（美国当地时间），美国政府宣布将于5月2日终止对来自中国大陆和香港800美元以下小额包裹的免税政策。美国这一行为，粗暴破坏了中美正常贸易秩序...,
这个清明要“清明”——“清”除歪风，“明”辨底线,https://news.sina.com.cn/c/2025-04-04/doc-ineryeay7632386.shtml,2025-04-04 08:30:00,（设计制作 朱红霞 康梦嘉）,
清明假期首日北方干燥多风需防火 南方多地雨纷纷出行防滑,https://news.sina.com.cn/c/2025-04-04/doc-ineryeav1902660.shtml,2025-04-04 08:25:00,央视网消息：据中国天气网消息，今天（4月4日）进入清明假期，假期前两日弱冷空气来扰，北方部分地区气温下降，并伴有大风，天气干燥，需注意防火。,"气温,清明,干燥"
诗说廉语 | 满街杨柳景清明,https://news.sina.com.cn/c/2025-04-04/doc-ineryeca4908686.shtml,2025-04-04 08:25:00,清明节，如今在人们的印象中更多的是个祭祖扫墓、缅怀先烈的日子，但在古代却更多的是个“娱乐节”。清明与它前面紧连的寒食节都在公历4月5日前后，正是气清景明...,杨童舒
家国永念｜致敬“闪亮的坐标”,https://news.sina.com.cn/c/xl/2025-04-04/doc-ineryeax0837370.shtml,2025-04-04 08:23:00,清明时节，细雨纷纷，英雄不朽，家国永念。无数为国解难、为国尽责的英雄模范们，如同璀璨的星辰，照亮了中华民族前行的道路。习近平总书记指出，“英雄是民族最闪亮的坐标,
壹视界·任仲平文章解读丨以优良的党风带动民风社风,https://news.sina.com.cn/c/xl/2025-04-04/doc-ineryeay7611834.shtml,2025-04-04 08:22:00,党风正则民风淳。习近平总书记强调：“以优良的党风带动民风社风，倡导时代新风。” 领导干部的一篇讲话、一次活动，一项决策、一个部署，甚至一餐饭、一杯酒...,
【讲习所】“我们都要永远铭记他们的牺牲和奉献”,https://news.sina.com.cn/c/xl/2025-04-06/doc-ineseshs9729681.shtml,2025-04-04 08:06:00,【本期导读】中共十八大以来，习近平总书记致敬英雄的足迹遍布中国及境外多个国家和地区，从东风革命烈士陵园到雷锋纪念馆，从援坦中国专家公墓到中朝友谊塔……一次次敬献,
江苏发布专精特新企业上市培育三年行动方案 遴选500家企业进入上市后备企业库,https://news.sina.com.cn/c/2025-04-04/doc-inerxxve5006682.shtml,2025-04-04 07:52:00,江苏省工业和信息化厅印发《江苏省专精特新企业上市培育三年行动方案（2025~2027）》。方案提出，到2027年末，遴选500家企业进入上市后备企业库...,"挂牌,江苏省"
广西壮族自治区党委书记：让能干事、干成事又不出事的干部显山露水！,https://news.sina.com.cn/c/2025-04-04/doc-inerxxux2016649.shtml,2025-04-04 07:51:00,来源：北京青年报 撰文丨高语阳 余晖 4月2日上午，广西壮族自治区党委书记、自治区产业园区发展工作领导小组组长陈刚主持召开专题会议。,
去年4家国有大行个人住房贷款余额下降，7家股份制银行余额增长,https://news.sina.com.cn/c/2025-04-04/doc-inerxxuz0962633.shtml,2025-04-04 07:49:00,2024年“提前还房贷”现象犹在。 澎湃新闻根据已披露的15家大中型银行2024年年报发现，作为按揭贷款发放主力军，国有六大行中的4家（工农中建）个人住房贷款余额减少...,"个人住房贷款,余额,银行"
三大“水电入苏”工程碳减排超6亿吨,https://news.sina.com.cn/c/2025-04-04/doc-inerxxux2014193.shtml,2025-04-04 07:42:00,记者从国网江苏省电力有限公司获悉，三峡—江苏±500千伏龙政直流、锦屏—苏南±800千伏锦苏直流、白鹤滩—江苏±800千伏建苏直流三大“水电入苏”工程累计输送清洁水电已突破7000...,"江苏省,水电,电力"
习语｜“一个有希望的民族不能没有英雄”,https://news.sina.com.cn/c/xl/2025-04-04/doc-ineryuyu4600068.shtml,2025-04-04 07:32:00,“天地英雄气，千秋尚凛然。”一个有希望的民族不能没有英雄，一个有前途的国家不能没有先锋。今日清明，跟着总书记，一起缅怀先辈，致敬英雄。,
聚焦“四高四争先” 加大助企服务力度 确保惠企政策落地见效,https://news.sina.com.cn/c/2025-04-04/doc-inerxxva7729729.shtml,2025-04-04 07:13:00,近日，副省长刘玉江到郑州市、洛阳市进行包保服务重点企业调研，深入了解企业生产经营状况，研究精准化帮扶举措。 3月3日和6日，刘玉江先后到中国河南国际合作集团有限公司...,惠企
过去你们守着国，现在我们守着你,https://news.sina.com.cn/c/xl/2025-04-05/doc-inesatrr0726519.shtml,2025-04-04 07:12:00,2024年9月30日上午，习近平总书记出席烈士纪念日向人民英雄敬献花篮仪式。英雄烈士，在习近平总书记的心中重逾千钧。总书记曾指出，一切民族英雄，都是中华民族的脊,
充分发挥公安机关职能作用 持续提升人民群众安全感和满意度,https://news.sina.com.cn/c/2025-04-04/doc-inerxxuz0955190.shtml,2025-04-04 07:11:00,4月2日，副省长、省公安厅厅长郑海洋到安阳市就警航融合、文物保护、群众身边不正之风和腐败问题集中整治、涉企执法以及矛盾纠纷排查化解等工作进行调研。,"安阳市,河南省,无人机"
全红婵18岁后首秀 跳水世界杯预赛第一晋级决赛,https://news.sina.com.cn/c/2025-04-04/doc-inerxxuz0961353.shtml,2025-04-04 06:48:00,2025跳水世界杯瓜达拉哈拉站女子单人10米台预赛，全红婵表现出色获得第一名，顺利晋级决赛，陈芋汐排名第二。 期待两人在4月6日决赛中的巅峰对决。,"全红婵,跳水世界杯,瓜达拉哈拉"
大风蓝色预警：京津冀等9省区市阵风可达7至9级,https://news.sina.com.cn/c/2025-04-04/doc-ineryeca4893083.shtml,2025-04-04 05:59:00,来源：央视网 央视网消息：中央气象台4月4日06时继续发布大风蓝色预警，预计，4月4日08时至5日08时，内蒙古中东部、陕西北部、山西北部和东部、河北中北部、北京、天津...,"大风,阵风,中央气象台"
精准、全链条打击 网信办重拳整治体育“饭圈”乱象,https://news.sina.com.cn/c/2025-04-04/doc-inerxtnz2124944.shtml,2025-04-04 04:46:00,4月2日，中央网信办公布了依法打击体育“饭圈”问题的成效。通报显示，网信部门会同体育主管部门持续加大对网上体育饭圈问题治理力度，清理违法违规信息160万余条...,
将战塞尔比！丁俊晖10-5胜凯伦-威尔逊，晋级巡回锦标赛4强,https://news.sina.com.cn/2025-04-04/doc-inerxtnz2120052.shtml,2025-04-04 04:25:00,来源：直播吧直播吧04月04日讯 2025斯诺克巡回锦标赛1/4决赛，丁俊晖击败凯伦-威尔逊，晋级四强。第一阶段打出1杆破百，4杆50+，取得7-1领先...,
开门黑！国少1-2沙特 依合散出击滑倒送礼+后防漏人魏祥鑫破门,https://news.sina.com.cn/c/2025-04-04/doc-inerxpff1178856.shtml,2025-04-04 03:13:00,来源：直播吧 直播吧4月4日讯 北京时间4月4日凌晨1时15分，2025年U17亚洲杯小组赛A组第1轮在法赫德国王体育城展开角逐，中国男足U17客场对阵沙特U17。,
我国新突破！给金属材料搭“钢筋骨架” 可大幅提升稳定性,https://news.sina.com.cn/c/2025-04-04/doc-inerxpfk5227183.shtml,2025-04-04 02:00:00,在金属材料的世界里，有一个“不可能三角”规律，即：金属的强度、塑性、稳定性，这三者不可兼得，此消彼长。我国科学家经过多年研究，提出了一种全新的结构设计思路...,科研
哈尔滨亚冬会赛事信息系统遭超27万次境外网络攻击 谁在操纵,https://news.sina.com.cn/c/2025-04-04/doc-inerxpfc2231776.shtml,2025-04-04 01:07:00,中国国家计算机病毒应急处理中心和计算机病毒防治技术国家工程实验室3日发布了一份网络攻击情况监测分析报告。 报告披露，哈尔滨第九届亚冬会期间...,
第一观察·瞬间｜春天，种下未来,https://news.sina.com.cn/c/xl/2025-04-05/doc-inerxhxk8052302.shtml,2025-04-03 23:40:00,春和景明、惠风和畅，又是一年植树好时节。 4月3日，习近平总书记来到北京市丰台区永定河畔，在万物生长的时节，同干部群众一起种下绿色的希望。,"总书记,植树"
绘学习｜总书记的绿色守望,https://news.sina.com.cn/c/xl/2025-04-05/doc-inesaxxp0620895.shtml,2025-04-03 23:32:00,学习使我们永葆活力 天天学习4月3日，2025年清明节的前一天，习近平总书记来到北京市丰台区永定河畔，同干部群众一起参加义务植树。,
神枪手！射击世界杯阿根廷站：中国选手胡凯10米气手枪夺冠,https://news.sina.com.cn/2025-04-04/doc-inerxtph5107869.shtml,2025-04-03 23:16:00,来源：直播吧 直播吧4月3日讯 在刚刚结束的射击世界杯阿根廷站男子10米气手枪决赛中，中国选手胡凯获得冠军。 资格赛排名第二的中国选手胡凯在决赛中一路领先，最终以244...,
实力倒退10年！斯诺克巡回锦标赛：丁俊晖7比1领先凯伦-威尔逊,https://news.sina.com.cn/2025-04-04/doc-inerxtnz2117906.shtml,2025-04-03 23:09:00,来源：直播吧 直播吧4月3日讯 在刚刚结束的斯诺克巡回锦标赛1/4决赛第一阶段中，丁俊晖手感爆棚，7比1领先凯伦-威尔逊结束第一阶段比赛。,
中国快递协会严正声明：反对美方取消对来自中国的低价值进口产品的免税待遇,https://news.sina.com.cn/c/2025-04-03/doc-inerxhxf2340313.shtml,2025-04-03 23:06:00,美国东部时间4月2日，美方宣布取消对来自中国的低价值进口产品的免税待遇，即所谓800美金以下“小包免税”政策。中国快递协会代表中国的邮政、快递企业，对此表示坚决反对。,
时政现场说丨践行绿色使命 奏响生态强音,https://news.sina.com.cn/c/xl/2025-04-04/doc-ineryeay7611839.shtml,2025-04-03 22:58:00,FlashPlayer插件未安装安装插件，如果已经安装请检查是否被禁用undefinedundefined4月3日，习近平等党和国家领导人来到北京市丰台区永定河,
重庆单身母亲直播摆摊救子后续：孩子第三次手术恢复良好,https://news.sina.com.cn/c/2025-04-03/doc-inerxarm1393740.shtml,2025-04-03 22:44:00,4月3日，澎湃新闻（www.thepaper.cn）从林静处获悉，她已于4月1日带着淼淼（化名）从北京返回重庆，等调整、安顿好之后，她将重启此前暂停的烧烤摊生意，以维持家庭生计。,"林静,手术,重庆"
近闻·共赴“绿色之约”，从这些话语读懂一种情怀,https://news.sina.com.cn/c/xl/2025-04-05/doc-inesatrw3716762.shtml,2025-04-03 22:41:00,又是一年植绿时。4月3日上午，习近平总书记来到北京市丰台区永定河畔，同干部群众一起参加义务植树。这是他到中央工作后连续18年参加首都义务植树活动。“生态环境持续,
多名在瑞中国公民遭遇电信诈骗或入室盗窃，中国驻瑞士大使馆提醒,https://news.sina.com.cn/c/2025-04-03/doc-inerxarq5450809.shtml,2025-04-03 22:29:00,中国驻瑞士大使馆4月3日提醒在瑞士中国公民防范电信诈骗、注意财产安全。近期，多名在瑞中国公民向使领馆反映遭遇电信诈骗或入室盗窃。为防止同胞上当受骗、进一步提高财,
时政新闻眼丨参加首都义务植树活动，习近平为何强调这三个关键词？,https://news.sina.com.cn/c/xl/2025-04-04/doc-ineryeca4883038.shtml,2025-04-03 22:27:00,草木蔓发，春山可望。清明前后，我国迎来植树造林的好时节。4月3日上午，习近平总书记来到北京市丰台区，参加首都义务植树活动。在植树现场，总书记总结分析中国的“绿色,
中央批准：王崧任河南省委常委,https://news.sina.com.cn/c/2025-04-03/doc-inerxarq5434769.shtml,2025-04-03 21:43:00,据“河南日报”微信公众号4月3日消息，中共中央批准：王崧同志任河南省委委员、常委。 此前，王崧为中央网络安全和信息化委员会办公室副主任...,"河南省,江西省,安徽省"
缅甸强震已造成4名中国公民遇难,https://news.sina.com.cn/c/2025-04-03/doc-inerxarn8150929.shtml,2025-04-03 21:29:00,当地时间4月3日，总台记者自中国驻缅甸使馆方面获悉，缅甸地震新增一名中国人死亡。目前，在此次缅甸强震中遇难的中国公民人数为4人，受伤中国公民为13人。,"缅甸,中国公民,地震"
长二丁火箭成功发射卫星互联网技术试验卫星,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhq4704416.shtml,2025-04-03 21:02:00,4月1日，长征二号丁运载火箭在酒泉卫星发射中心点火起飞，随后成功将卫星互联网技术试验卫星送入预定轨道，发射任务取得圆满成功。,"卫星,火箭,运载火箭"
日均1748班次！国航2025年夏秋新航季同比增长7.3%,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhh0256001.shtml,2025-04-03 21:02:00,3月30日，国航开始执行2025年夏秋季航班计划。新航季，国航计划执行462条航线，其中国际客运航线113条、地区航线13条、国内航线336条；共通航45个国家及地区...,"北京市,成都市,温州市"
中国一汽打造全场景智能驾驶解决方案 以科技创新赋能智慧出行,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhq4706062.shtml,2025-04-03 21:01:00,在全球汽车产业迈向智能化转型的关键时期，中国一汽以自主创新为引擎，持续推进智能驾驶与智能座舱技术的突破，在近日的红旗品牌智能体验日上...,"中国一汽,智能驾驶"
中国电气装备攻克世界级难题 世界首台超高海拔抽水蓄能成套开关设备研制成功,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyk0376028.shtml,2025-04-03 21:01:00,近日，由中国电气装备所属中国西电西开电气自主研制的超高海拔抽水蓄能用成套开关设备通过全部型式试验，标志着我国在全球高海拔电力装备领域实现重大技术突破。,抽水蓄能
中国石油2024年经营业绩持续增长 油气两大产业链创效能力持续增强,https://news.sina.com.cn/c/2025-04-08/doc-inesnnhi6689995.shtml,2025-04-03 21:01:00,3月30日，中国石油宣布，2024年，该公司积极应对形势变化，持续加大勘探开发力度，深入推进炼化转型升级，不断提升市场营销质量，着力实施提质增效行动...,中国石油
新兴际华集团功能性防护性材料项目建设按下“快进键”,https://news.sina.com.cn/c/2025-04-08/doc-inesnfyk0375945.shtml,2025-04-03 21:01:00,一季度，坚持科技创新，加速培育以上海实验室为引领、多地实验小试基地为支撑的新兴际华特色实验研发体系，突破尼龙66特种纤维、高性能复材等功能性防护性材料研发及产业化...,上海市
4名女性遭武装人员性侵、数人死亡！中使馆紧急提醒,https://news.sina.com.cn/c/2025-04-03/doc-inerxarm1357919.shtml,2025-04-03 20:53:00,中国驻刚果民主共和国大使馆官方微信发布《刚果（金）安全形势通报（2025年4月3日）》： 一、近期重要案件 （一）3月28日夜间，北基伍省戈马市卡里辛比区卡西卡街区发生多...,中使馆
财政部就惠誉下调我主权信用评级有关问题答记者问,https://news.sina.com.cn/c/2025-04-03/doc-inerxarq5409368.shtml,2025-04-03 20:38:00,来源：央视网央视网消息：近日，财政部有关负责同志就惠誉下调我主权信用评级有关问题接受了记者采访。  记者问：4月3日，惠誉发布报告...,"惠誉,中国经济,财政部"
铁路杭州站：沪昆高铁杭州南站附近接触网故障，已处置完毕,https://news.sina.com.cn/c/2025-04-03/doc-inerwwim2542907.shtml,2025-04-03 20:31:00,@铁路杭州站微博消息，4月3日18时11分许，沪昆高铁杭州南站附近接触网突发故障，造成部分列车晚点运行。经铁路部门紧急抢修，故障已于19时15分处置完毕，列车运,
中美两军举行2025年度海上军事安全磋商机制工作小组会,https://news.sina.com.cn/o/2025-04-03/doc-inerwwim2533884.shtml,2025-04-03 20:04:00,新京报讯 据人民海军消息，4月2日至3日，中美两军在上海举行2025年度中美海上军事安全磋商机制工作小组会。双方在平等和尊重的基础上...,"中美,军事安全,磋商"
反对！反制！针对美关税措施 中方多部门密集发声,https://news.sina.com.cn/c/2025-04-03/doc-inerwwip1474138.shtml,2025-04-03 19:55:00,今天（3日） 针对美国宣布的最新关税措施 中方多部门立即表态 将坚决反制！ 外交部：将采取必要措施！ 外交部发言人郭嘉昆在今天的例行记者会上表示：美方打着“对等”的幌子...,"关税,美国,中国"
河南去年出生人口76.2万人，全国“最能生娃”省份排名出炉,https://news.sina.com.cn/c/2025-04-03/doc-inerwwip1473927.shtml,2025-04-03 19:54:00,在出生人口数量方面，广东、河南、山东位居前三。近日各地陆续公布人口数据。3日公布的《2024年河南省国民经济和社会发展统计公报》显示，2024年末全省常住人口9785万人...,"广东省,河南省,浙江省"
【家国永念】习言道 | 习近平强调，不能淡化这个颜色,https://news.sina.com.cn/c/xl/2025-04-05/doc-inesahzv0906462.shtml,2025-04-03 19:51:00,中新网4月3日电题：习近平强调，不能淡化这个颜色“不忘初心，方得始终啊！”“共和国是红色的，不能淡化这个颜色。”2019年全国两会期间，习近平总书记参加政协联组,
学习笔记丨“永远铭记英烈的英雄事迹，世代发扬英烈的英雄精神”,https://news.sina.com.cn/c/xl/2025-04-05/doc-inesahzw9903439.shtml,2025-04-03 19:47:00,宜车陈威威英雄为祖国牺牲和奉献，红色江山来之不易，我们永远铭记，传承下去，振兴中华。四川网友9小时前回复,
小米SU7事故遇难者男友将带女友回家,https://news.sina.com.cn/c/2025-04-03/doc-inerwwip1473671.shtml,2025-04-03 19:11:00,【#小米SU7事故遇难者男友将带女友回家#】#小米SU7事故遇难者男友回应新进展#近日，小米SU7高速公路起火事故致3人遇难，引发社会广泛关注。4月3日下午，@,
国家发改委：美国加征所谓“对等关税”必将害人害己,https://news.sina.com.cn/c/2025-04-03/doc-inerwwis5509099.shtml,2025-04-03 19:11:00,来源：央视网央视网消息：国家发展改革委官微4月3日发文指出，近年来，美国贸易保护主义不断加剧，连续对华加征关税，严重冲击破坏中美经贸关系，影响世界经济稳定运行。,"美国,国家发改委"
国家发改委：美国加征对等关税吃错药,https://news.sina.com.cn/zx/2025-04-03/doc-inerwwip1444941.shtml,2025-04-03 18:35:00,【国家发改委：#美国加征对等关税吃错药#】#国家发改委回应美加征对等关税#国家发改委3日发表署名金轩的文章指出，4月2日，美国政府再次宣布对所有贸易伙伴征收所谓,
省委书记领学，还随机抽点省领导发言,https://news.sina.com.cn/c/2025-04-03/doc-inerwwiq8212044.shtml,2025-04-03 18:20:00,来源：北京青年报 撰文丨高语阳 近日，深入贯彻中央八项规定精神学习教育在各省份铺开，从省委常委班子带头集中学习，到省级领导专题读书班，各省精心谋划、部署推动。,"省委书记,作风建设"
中国贸促会新闻发言人就美方宣布对等关税发表谈话,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzr1563173.shtml,2025-04-03 18:09:00,来源：央视网央视网消息：4月3日，中国贸促会新闻发言人就美方宣布对等关税发表谈话。 美国东部时间4月2日，美方宣布对所有贸易伙伴征收所谓“对等关税”。,"关税,美国,世贸组织"
国家森防指办公室、应急管理部发布高森林火险橙色预警,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzp2618446.shtml,2025-04-03 17:45:00,来源：央视网央视网消息：据应急管理部网站消息，国家森防指办公室、应急管理部发布高森林火险橙色预警： 近10天，华北大部、东北南部、华东北部、西南西部...,
证监会召开深化资本市场投融资综合改革民营科技企业座谈会,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzp2598005.shtml,2025-04-03 17:26:00,为深入贯彻落实党的二十届三中全会、中央经济工作会议和民营企业座谈会精神，进一步全面深化资本市场改革，更好服务科技创新和民营经济高质量发展，近日证监会党委书记、主,
清明节假期期间，北京这些路段易拥堵,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzu5587627.shtml,2025-04-03 17:26:00,新京报讯 据北京交警消息，2025年清明节临近，4月4日（周五）至6日（周日）放假，共3天。假期机动车尾号不限行，高速公路减免小客车通行费用。,"路段,清明节,高速公路"
国足世界排名跌至第94，世界排名创新低,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzs8297356.shtml,2025-04-03 17:03:00,北京时间4月3日，国际足联更新男足世界排名。由于在世预赛18强赛中表现不佳，国足的世界排名下降4位，从此前的第90位下降到第94位...,
市场监管总局（国家标准委）批准发布4项婴童用品国家标准,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzr1543803.shtml,2025-04-03 17:02:00,来源：央视网央视网消息：据国家市场监督管理总局网站消息，近日，市场监管总局（国家标准委）批准发布4项婴童用品国家标准，涉及婴童用品标识设计、游泳运动配套用品...,设计
江泽民故居面向社会公众开放,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzu5563614.shtml,2025-04-03 16:41:00,来源：央视网 新华社北京4月3日电 4月3日，江泽民故居组织参观活动，江泽民亲属和生前身边工作人员代表，江苏省干部群众代表等参加。,"江泽民,江苏省,新华社"
国家金融监管总局发布《关于保险资金未上市企业重大股权投资有关事项的通知》,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzu5559151.shtml,2025-04-03 16:40:00,国家金融监督管理总局发布《关于保险资金未上市企业重大股权投资有关事项的通知》提出，保险机构应当明确发展战略和市场定位，提升投资管理能力，根据国家政策、监管要求审,
江苏省委常委会召开会议 坚决拥护党中央对龙翔涉嫌严重违纪违法进行纪律审查和监察调查的决定,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzu5563524.shtml,2025-04-03 16:37:00,4月3日，省委书记信长星主持召开省委常委会会议，通报龙翔涉嫌严重违纪违法，目前正接受中央纪委国家监委纪律审查和监察调查。与会同志一致表示，坚决拥护党中央决定，坚,
河南发布2025年第1号总林长令 加强清明节、“五一”期间森林防火工作,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzp2564665.shtml,2025-04-03 16:20:00,清明节、“五一”临近，祭祀烧纸、踏青旅游等人为活动将进入高峰期，火灾风险急剧加大。近日，省第一总林长和省总林长共同签发河南省2025年第1号总林长令，要求加强清明节...,"清明节,河南省,森林防火"
家国永念｜他们最大的心愿,https://news.sina.com.cn/zx/2025-04-04/doc-inerykkv0757148.shtml,2025-04-03 16:18:00,清明时节，总有一些身影我们常怀永念。他是人民的好公仆，为官一任，造福一方；她是大山的女儿，将最好的青春写在了祖国大地上；他是海空卫士，用生命向全世界诠释了中国军,
江泽民故居面向社会公众开放,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzs8265503.shtml,2025-04-03 16:11:00,新华社北京4月3日电4月3日，江泽民故居组织参观活动，江泽民亲属和生前身边工作人员代表，江苏省干部群众代表等参加。据悉，江泽民故居于近日面向社会公众开放。,
山东通报3起工程建设招标投标领域腐败问题典型案件,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzs8264844.shtml,2025-04-03 16:06:00,来源：央视网 央视网消息：中央纪委国家监委网站通报，近日，山东省纪委监委公开通报第三批工程建设招标投标领域腐败问题典型案件，分别是：1.省政协原常委...,"严重违纪,山东省,周勇"
财政部在英国伦敦发行首笔人民币绿色主权债券,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzp2550347.shtml,2025-04-03 16:05:00,伦敦时间4月2日，中华人民共和国财政部代表中央政府在英国伦敦成功簿记发行了60亿元人民币绿色主权债券。其中，3年期30亿元人民币，发行利率为1.88%；5年期30亿元人民币...,"伦敦,人民币,财政部"
“订婚强奸案”被告母亲请求追责12名办案人员,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzp2581522.shtml,2025-04-03 16:02:00,3月25日中午，山西阳高“订婚强奸案”二审在大同中院庭审结束。津云新闻记者了解到，4月2日，被告人席某某母亲郑女士前往大同市人民检察院提交控诉材料，请求追责12,
北京市发布大风蓝色预警,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzu5537159.shtml,2025-04-03 16:01:00,受冷空气影响，预计4日白天我市有4级左右偏北风，阵风7、8级，局地有扬沙，山区及东部部分地区阵风9级以上；4日夜间至5日下午有3、4级偏北风，阵风6、7级，请注意防范。,
定西市临洮县水务局原局长贾生荣接受纪律审查和监察调查,https://news.sina.com.cn/c/2025-04-03/doc-inerwrzu5542984.shtml,2025-04-03 16:00:00,据定西市纪委监委消息：定西市临洮县水务局原局长贾生荣涉嫌严重违纪违法，目前正接受临洮县纪委监委纪律审查和监察调查。,"定西市,管理局,临洮"
商务部：中日韩经贸部门就中日韩自贸协定谈判、供应链及出口管制等议题进行了深入沟通,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtr2677080.shtml,2025-04-03 15:57:00,4月3日，商务部新闻发布厅召开例行新闻发布会。商务部新闻发言人何亚东表示，3月30日，第13次中日韩经贸部长会议在韩国首尔举行。会议围绕落实第九次中日韩领导人会,
河北一野生动物园熊出逃，当地回应：正全力搜寻，已确定熊的位置,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtw5666417.shtml,2025-04-03 15:57:00,4月3日，有网友发帖称，河北邯郸佛山野生动物园有熊出逃。上游新闻（报料邮箱:cnshangyou@163.com）记者从当地获悉，确有熊出逃一事，目前熊已进山，,
激发民企创新活力 加快培育新质生产力,https://news.sina.com.cn/c/2025-04-03/doc-inerwwiq8243198.shtml,2025-04-03 15:48:00,民营经济是高质量发展的重要基础，民营企业是发展新质生产力的关键力量。以“低成本+开源”模式训练出人工智能大模型，掀起“人工智能热潮”；人形机器人登上春晚舞台...,民营企业
中美经贸团队目前是否有举行面对面会谈计划？商务部回应,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtw5662706.shtml,2025-04-03 15:48:00,#商务部回应中美经贸团队是否有面对面会谈计划#[中美经贸团队目前是否有举行面对面会谈计划？商务部回应]4月3日下午，商务部举行例行记者会。,
商务部：将以最快速度向缅甸分批运送帐篷、食品及其他急需物资,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtw5661324.shtml,2025-04-03 15:48:00,[环球时报-环球网报道 记者 倪浩]4月3日下午，商务部举行例行记者会。有媒体提问称，据了解，中国政府向缅甸提供的首批紧急人道主义地震救灾援助物资运抵灾区...,"商务部,缅甸,何亚东"
最新报告披露哈尔滨亚冬会赛事信息系统遭境外网络攻击，外交部：严重关切,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtt1608704.shtml,2025-04-03 15:48:00,[环球时报-环球网报道 记者 索炎琦]外交部发言人郭嘉昆主持4月3日例行记者会。会上有记者提问称：我们注意到，今天中国国家计算机病毒应急处理中心...,"外交部,哈尔滨市,中国"
我国将多措并举减轻企业负担,https://news.sina.com.cn/c/2025-04-03/doc-inerwwip1468672.shtml,2025-04-03 15:47:00,记者从2日召开的国务院减轻企业负担部际联席会议2025年工作会议获悉，今年将聚焦“四乱”、拖欠企业账款、企业成本负担重等问题，多措并举减轻企业负担。,国务院
鲁比奥称中国建设的公路“使他差点得脑震荡”，外交部驳斥：为什么睁眼说瞎话,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtr2668559.shtml,2025-04-03 15:39:00,今天的外交部例行记者会上，有记者问：近日美国国务卿鲁比奥在访问加勒比期间称，中国在圭亚那建设的公路质量很糟糕，一路上差点得脑震荡...,"鲁比奥,中国,外交部"
中方破获菲律宾间谍案 外交部：敦促菲方停止捕风捉影、乱扣帽子,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtt1608918.shtml,2025-04-03 15:34:00,4月3日下午，外交部举行例行记者会。记者：中方依法拘捕3名涉嫌从事间谍活动的菲律宾籍人员，对此有何评论？外交部发言人郭嘉昆：中方有关部门已经公布了菲律宾籍在华人,
美政府已禁止其驻华人员与中国公民发生恋爱关系？外交部回应,https://news.sina.com.cn/c/2025-04-03/doc-inerwmtw5651623.shtml,2025-04-03 15:31:00,【环球时报-环球网报道 记者 索炎琦】外交部发言人郭嘉昆主持4月3日例行记者会。会上有外媒记者提问称：据美联社报道，美国政府已禁止其驻华人员与中国公民发生恋爱关系。...,
