headline,url,time,summary,tags,date
4月末我国外汇储备规模环比升逾1%，央行连续第六个月增持黄金,https://news.sina.com.cn/o/2025-05-07/doc-inevttzu9526758.shtml,2025-05-07 18:25:00,5月7日，国家外汇管理局统计数据显示，截至4月末，我国外汇储备规模为32817亿美元，较3月末上升410亿美元，升幅为1.27%。,"['黄金', '资产', '外汇储备']",2025-05-07
纪法百科•“数”读通报｜2025年4月,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1167262.shtml,2025-05-07 18:25:00,一、发布审查调查信息111条 2025年4月，中央纪委国家监委网站共发布111条审查调查信息。其中，中管干部5人，中央一级党和国家机关、国企和金融单位厅局级干部21人...,"['中央纪委', '政务处分', '犯罪']",2025-05-07
三部门：全面推行以专项信用报告替代有无违法违规记录证明,https://news.sina.com.cn/c/2025-05-07/doc-inevttzu9522492.shtml,2025-05-07 18:12:00,国家发展改革委、公安部、国家数据局发布《关于全面推行以专项信用报告替代有无违法违规记录证明的通知》。其中明确，“信用代证”的适用对象包括企业、个体工商户、农民专,[],2025-05-07
气象干旱黄色预警：陕西、河南、湖北、江苏等地部分地区特旱,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3490854.shtml,2025-05-07 18:05:00,中央气象台5月7日18时继续发布气象干旱黄色预警：据实时气象干旱监测，陕西、河南、江苏、广西等省区存在重旱，其中，陕西南部、河南西部、湖北西北部、江苏南部等地特,[],2025-05-07
父亲买的二手别墅给儿子办过户，吃惊发现“购房发票”涉嫌伪造，需补交近70万税款及滞纳金,https://news.sina.com.cn/c/2025-05-07/doc-inevtyiu6198759.shtml,2025-05-07 18:05:00,“伪造的购房发票，咋能办出真房本呢？”32岁的张先生拿着手里的房本不禁疑惑。,[],2025-05-07
抖音高管评胖东来柴怼怼事件：在投诉之外，非常主张企业诉讼维权,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3492175.shtml,2025-05-07 17:59:00,5月7日下午，抖音集团副总裁李亮通过其个人微博发文，再次点评胖东来柴怼怼事件。他表示，“有些人说平台按几个键分分钟就能判定，甚至认为平台不应该向被侵权方要证明材,[],2025-05-07
吉利汽车宣布将与极氪完全合并，极氪拟从纽交所退市,https://news.sina.com.cn/o/2025-05-07/doc-inevttzy1158151.shtml,2025-05-07 17:58:00,新京报贝壳财经讯（记者林子）5月7日，吉利汽车控股有限公司（以下简称“吉利汽车”）发布公告宣布，为推动内部资源深度整合和高效协同，杜绝重复投入，降低成本...,"['吉利汽车', '极氪', '纽交所']",2025-05-07
投资90万可免养老服务费，养老公寓疑似爆雷，此投资模式靠谱吗？,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1156993.shtml,2025-05-07 17:55:00,投资90万免养老服务费？养老公寓爆雷背后的风险与警示 近期浙江余姚某养老公寓被曝出疑似爆雷事件，其宣称“投资90万即可免服务费”的模式引发广泛争议。,[],2025-05-07
铁路五一假期运输圆满收官,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3484518.shtml,2025-05-07 17:54:00,来源：央视网记者从中国国家铁路集团有限公司（下称“国铁集团”）获悉，4月29日至5月6日铁路五一假期运输期间，全国铁路累计发送旅客1.51亿人次、同比增长10.6%...,"['旅客', '列车']",2025-05-07
一揽子金融政策为何重磅,https://news.sina.com.cn/c/2025-05-07/doc-inevttzw6289542.shtml,2025-05-07 17:42:00,来源：央视网今天上午发生了两件大事，央行、国家金融监督管理总局、证监会三大金融管理机构齐聚，介绍了“一揽子金融政策支持稳市场稳预期”有关情况；另一件是中方决定同意...,['降息'],2025-05-07
“子宫内膜异位症”相关论文男性患者样本超六成？福建省人民医院发布情况说明,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3474263.shtml,2025-05-07 17:28:00,情况说明 关于网络上涉及我院职工的相关论文信息，我院高度重视，第一时间开展调查核实处理。经核查，相关论文存在科研失信行为。,"['福建省', '失信行为']",2025-05-07
张艺兴成茅台文旅代言人,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1146255.shtml,2025-05-07 17:26:00,【#张艺兴成茅台文旅代言人#】刚刚@贵州茅台官微发文：五月黔山叠翠，茅台文旅有约。@张艺兴正式成为茅台文旅代言人。,[],2025-05-07
中国人民银行公布再贷款、再贴现利率表,https://news.sina.com.cn/c/2025-05-07/doc-inevttzw6282868.shtml,2025-05-07 17:14:00,央视网消息：5月7日，中国人民银行公布再贷款、再贴现利率表：3个月、6个月和1年期支农支小再贷款利率分别为1.2%、1.4%和1.5%，金融稳定再贷款利率为1.75%...,"['中国人民银行', '央视网', '再贷款']",2025-05-07
“我不认识张纪中”！74岁张纪中开车送娃上学撞车后遇尴尬,https://news.sina.com.cn/c/2025-05-07/doc-inevtyiw1069186.shtml,2025-05-07 17:14:00,5月7日，据网友爆料称，她妈妈在杭州开车时被张纪中的车撞到了。两车相撞之后，张纪中对网友的母亲说：“我先去送小孩，我不会跑，我是张纪中。”但是网友母亲表示，“不,[],2025-05-07
中汽协：3月汽车商品进出口总额环比增长32.1%,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1149044.shtml,2025-05-07 17:13:00,来源：央视网央视网消息：据中国汽车工业协会整理的海关总署数据显示，2025年3月，汽车商品进出口总额为238.2亿美元，环比增长32.1%，同比下降0.2%。,"['美元', '进出口总额', '央视网']",2025-05-07
“五一”假期全国旅游市场大幅升温 一组数据看文旅消费,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3481724.shtml,2025-05-07 17:13:00,这个“五一”假期，全国旅游市场大幅升温。从城市到乡野，从山川到海岸，无数人用脚步丈量山河，用热情点燃假日活力。通过一组数据盘点这个假期文旅消费的情况。,['文旅'],2025-05-07
2025年3月贵州省查处违反中央八项规定精神问题398起,https://news.sina.com.cn/c/2025-05-07/doc-inevttzy1137829.shtml,2025-05-07 17:00:00,2025年3月贵州省查处违反中央八项规定精神问题统计表(截至2025年3月31日)2025年3月，全省查处违反中央八项规定精神问题情况如下：,['贵州省'],2025-05-07
铁路“五一”假期运输圆满收官 客货运输两旺 多项运输指标创历史新高,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3462329.shtml,2025-05-07 16:52:00,来源：央视网央视网消息：据“中国铁路”公众号消息，4月29日至5月6日铁路“五一”假期运输期间，全国铁路累计发送旅客1.51亿人次、同比增长10.6%，其中5月1日发送旅客2311...,"['旅客', '五一']",2025-05-07
图解 | 八项规定改变中国,https://news.sina.com.cn/c/2025-05-07/doc-inevttzt3463029.shtml,2025-05-07 16:47:00,来源：中央纪委国家监委网站,"['中国', '中央纪委']",2025-05-07
中国牵头制定标准，正式发布,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1260590.shtml,2025-05-07 16:42:00,我国牵头制定的3项电气继电器国际标准正式发布。 记者今天从国家标准委了解到，由我国牵头制定的电气继电器领域《电气继电器 试验与测试...,[],2025-05-07
证监会：建立与基金业绩表现挂钩的浮动管理费收取机制,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9618199.shtml,2025-05-07 16:10:00,证监会印发《推动公募基金高质量发展行动方案》提出，建立与基金业绩表现挂钩的浮动管理费收取机制。对新设立的主动管理权益类基金大力推行基于业绩比较基准的浮动管理费收,[],2025-05-07
《海关总署关于明确跨境电商销毁退运有关事项的公告》的政策解读,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1255257.shtml,2025-05-07 16:10:00,来源：央视网央视网消息：据“海关发布”公众号消息，为进一步规范跨境电子商务网购保税（海关监管方式代码1210，以下简称“网购保税”）进口库存商品销毁和进出口商品退运监管...,"['保税', '仓储', '跨境电商']",2025-05-07
央行：中国4月末外汇储备3.282万亿美元,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9613283.shtml,2025-05-07 16:08:00,央行数据显示，中国4月末外汇储备3.282万亿美元，3月末为3.241万亿美元。,[],2025-05-07
国家外汇管理局：截至2025年4月末，我国外汇储备规模为32817亿美元,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9620797.shtml,2025-05-07 16:08:00,来源：央视网央视网消息：国家外汇管理局统计数据显示，截至2025年4月末，我国外汇储备规模为32817亿美元，较3月末上升410亿美元，升幅为1.27%。,"['外汇储备', '美元', '央视网']",2025-05-07
协鑫集团有限公司成被执行人，执行标的逾23.95亿元,https://news.sina.com.cn/c/2025-05-07/doc-inevtpty6385576.shtml,2025-05-07 16:02:00,中国执行信息公开网显示，4月29日，协鑫集团有限公司、协鑫创展控股有限公司、上海其辰企业管理有限公司、太仓港协鑫发电有限公司新增一则被执行人信息，执行标的23.,[],2025-05-07
广东：鼓励广州、深圳进一步放宽车辆购买限制，增发购车指标,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3566898.shtml,2025-05-07 16:00:00,广东省人民政府办公厅印发《广东省提振消费专项行动实施方案》提出，有序减少消费限制。用好房地产调控自主权，督促指导各地全面梳理现行购买、转让、信贷、定价等方面的限,[],2025-05-07
钦州市环境卫生管理处原主任陈基智严重违纪违法被开除党籍和公职,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1238424.shtml,2025-05-07 15:52:00,经钦州市委批准，钦州市纪委监委对钦州市环境卫生管理处原主任陈基智严重违纪违法问题进行立案审查调查。 经查，陈基智理想信念丧失，纪法底线失守...,"['钦州市', '严重违纪']",2025-05-07
理想汽车回应董事长李想6.39亿元“天价年薪”：说法不准确,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1237385.shtml,2025-05-07 15:45:00,红星资本局5月7日消息，近日，理想汽车（02015.HK/LI.US）创始人、董事长兼CEO李想2024年领取6.39亿元“天价年薪”冲上热搜引发热议。,"['理想汽车', '李想', '年薪']",2025-05-07
金融“组合拳”稳房地产 购房需求能否进一步释放？市场人士称5月房地产市场有望继续修复,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3562413.shtml,2025-05-07 15:44:00,来源：财联社 财联社5月7日讯 （记者 曹韵仪）今日，在国新办举行的新闻发布会上，国家金融监督管理总局局长李云泽表示，加快出台与房地产发展新模式相适配的系列融资制度...,"['公积金', '房地产市场', '公积金贷款']",2025-05-07
外交部紧急提醒在印巴中国公民提高防范意识,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1233673.shtml,2025-05-07 15:40:00,今天，外交部回应印巴局势，发言人林剑表示：中方正在密切关注事态的发展，建议在相关地区的中国公民和机构密切关注当地形势，提高安全风险防范意识，避免前往冲突涉及的地,[],2025-05-07
外交部回应中美经贸高层会谈：这次会谈是应美方请求举行的,https://news.sina.com.cn/c/2025-05-07/doc-inevtpty6377027.shtml,2025-05-07 15:34:00,【#外交部回应中美经贸高层会谈#：#这次会谈是应美方请求举行的#】今天，外交部发布消息，何立峰副总理将于5月9日—12日访问瑞士，期间与美方举行会谈。外交部发言,[],2025-05-07
深圳机场连续两天发生航班大面积延误，工作人员回应：暴雨导致,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9600861.shtml,2025-05-07 15:32:00,5月6日晚上和5月7日上午，不少网友发帖称，在深圳机场出行时遭遇航班大面积延误。上游新闻（报料邮箱：baoliaosy@163.com）记者在采访中发现，有旅客,[],2025-05-07
中国农业银行首席专家冯建龙 主动投案,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9597932.shtml,2025-05-07 15:21:00,据中央纪委国家监委驻中国农业银行纪检监察组、浙江省纪委监委5月7日消息：中国农业银行原首席专家兼浙江省分行原党委书记、行长冯建龙涉嫌严重违纪违法，主动投案，目前,[],2025-05-07
两部门组织开展2025纺织服装“优供给促升级”活动,https://news.sina.com.cn/c/2025-05-07/doc-inevtptw9592876.shtml,2025-05-07 15:08:00,来源：央视网央视网消息：工业和信息化部办公厅、商务部办公厅发布《关于开展2025纺织服装“优供给促升级”活动的通知》。 为深入贯彻中央经济工作会议精神，大力提振消费...,['工业和信息化部'],2025-05-07
A股收评：上证指数涨0.8%，深证成指涨0.22%，航天军工股领涨，腾讯云等科技概念回调,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1214083.shtml,2025-05-07 15:04:00,5月7日，A股三大指数集体上涨，截至收盘，上证指数涨0.8%，深证成指涨0.22%，创业板指涨0.51%；北证50跌0.46%。两市成交额约14683.33亿元,[],2025-05-07
北京：推动企业年金扩面发展，完善最低工资标准调整机制,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1217933.shtml,2025-05-07 15:00:00,来源：央视网央视网消息：北京市人力资源和社会保障局关于印发《聚焦打造国际一流“北京服务”全面优化人社领域营商环境工作方案》的通知。,"['就业', '北京市']",2025-05-07
“三降”出击！百万房贷月供将减少132元，楼市“红五月”可期,https://news.sina.com.cn/o/2025-05-07/doc-inevtpua1210613.shtml,2025-05-07 14:57:00,降准0.5个百分点、下调个人住房公积金贷款利率0.25个百分点、加快出台与房地产发展新模式适配的系列融资制度……5月7日，在国新办举行的新闻发布会上，中国人民银行...,"['红五月', '楼市', '贷款利率']",2025-05-07
纪法百科•“数”读通报｜2025年4月,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3542726.shtml,2025-05-07 14:56:00,一、发布审查调查信息111条2025年4月，中央纪委国家监委网站共发布111条审查调查信息。其中，中管干部5人，中央一级党和国家机关、国企和金融单位厅局级干部21人...,"['中央纪委', '政务处分']",2025-05-07
又一日军“慰安妇”制度受害者去世 大陆在世幸存者仅7人,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3536183.shtml,2025-05-07 14:53:00,据新华社上海5月7日电 记者7日从上海师范大学中国“慰安妇”问题研究中心获悉，7日凌晨1时许，日军“慰安妇”制度受害幸存者小瑞奶奶（化名）在湖南华容县去世，享年96岁。,"['小瑞', '湖南省']",2025-05-07
河南14岁女孩失踪7年被发现抛尸，凶犯被执行死刑,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1211103.shtml,2025-05-07 14:52:00,新京报记者 刘思维 赵露 编辑 甘浩校对 杨利 4月30日，杀害河南信阳14岁女孩小慧（化名）的凶犯魏某某被执行死刑。新京报记者从小慧父亲处获悉，他仍未拿到法院判决的3...,"['河南省', '信阳市', '死刑']",2025-05-07
网民反映三亚潜水遭遇服务质量不佳，官方开展核查,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3536025.shtml,2025-05-07 14:42:00,来源：央视网央视网消息：三亚市旅游服务中心5月7日通报，近日，有网民反映“在三亚潜水时遭遇服务质量不佳”的情况，三亚市旅游服务中心第一时间与该网民取得联系并组织核实...,['三亚市'],2025-05-07
西安碑林博物馆门票从10元涨到85元，馆方回应,https://news.sina.com.cn/c/2025-05-08/doc-inevtimx3657345.shtml,2025-05-07 14:07:00,来源：大皖新闻 大皖新闻讯 5月7日，关于西安碑林博物馆的门票价格“从10元/人次，上涨到85元/人次”的消息，在社交媒体平台上引发关注。,[],2025-05-07
北交所：进一步支持发行科技创新债券服务新质生产力,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3531230.shtml,2025-05-07 14:04:00,来源：央视网央视网消息：5月7日，北交所发布关于进一步支持发行科技创新债券服务新质生产力的通知，自发布之日起施行。通知提出，进一步拓宽发行主体和募集资金使用范围...,"['债券', '北交所']",2025-05-07
玉渊谭天：中国对印度氯氰菊酯加征最高166.2%关税，向外界释放了两个信号,https://news.sina.com.cn/c/2025-05-07/doc-inevtimx3653644.shtml,2025-05-07 14:04:00,来源：财联社转自玉渊谭天 商务部决定自2025年5月7日起对原产于印度的进口氯氰菊酯实施反倾销措施，征收48.4%-166.2%的反倾销税。,"['印度', '商务部', '关税']",2025-05-07
债券市场“科技板”来了：哪些机构能尝鲜，重点支持哪些领域,https://news.sina.com.cn/c/2025-05-07/doc-inevtine1324184.shtml,2025-05-07 13:54:00,债券市场“科技板”来了！ 5月7日，中国人民银行、中国证监会联合发布关于支持发行科技创新债券有关事宜的公告，从丰富科技创新债券产品体系和完善科技创新债券配套支持机制...,"['债券市场', '债券', '股权投资']",2025-05-07
谢晖不再担任中超长春亚泰队主教练：战绩不佳主动请辞,https://news.sina.com.cn/c/2025-05-07/doc-inevtimx3648369.shtml,2025-05-07 13:46:00,关于谢晖先生及团队离任的公告,"['谢晖', '中超', '长春亚泰']",2025-05-07
昆明一商贸城发生火灾，应急局：消防救援人员已前往事发地扑救,https://news.sina.com.cn/c/2025-05-07/doc-inevtimx3653461.shtml,2025-05-07 13:39:00,5月7日，多名网友发布视频称，昆明市官渡区康盛商贸城发生火灾。视频显示，商贸城上方浓烟滚滚，还有可见明火，有消防救援人员抵达现场。,"['昆明市', '消防', '火灾']",2025-05-07
深交所：新增支持商业银行等金融机构发行科技创新债券,https://news.sina.com.cn/c/2025-05-07/doc-inevtine1326153.shtml,2025-05-07 13:36:00,来源：央视网央视网消息：为了深入贯彻党的二十届三中全会精神，落实中国人民银行、中国证监会联合发布的关于支持发行科技创新债券有关事宜的公告（中国人民银行...,"['债券', '深交所', '商业银行']",2025-05-07
中方表态背后的三点关键信息,https://news.sina.com.cn/c/2025-05-07/doc-inevtimx3646579.shtml,2025-05-07 13:36:00,来源：中国经济周刊 本刊记者周琦 5月7日清早，商务部发了条重要信息：国务院副总理何立峰作为中美经贸中方牵头人，将在访问瑞士期间，与美方牵头人...,"['美国', '中国', '中美']",2025-05-07
降准等一揽子措施何时实施？央行公布时间表,https://news.sina.com.cn/c/2025-05-07/doc-inevtina6465476.shtml,2025-05-07 13:34:00,今日，央行公布了一揽子金融政策，具体什么时间实施，时间表公布——5月7日起再贷款利率下调0.25个百分点5月8日起公积金贷款利率下调个人住房公积金贷款利率0.2,[],2025-05-07
上交所发布《关于进一步支持发行科技创新债券服务新质生产力的通知》,https://news.sina.com.cn/c/2025-05-07/doc-inevtine1323297.shtml,2025-05-07 13:18:00,来源：央视网央视网消息：5月7日，上海证券交易所发布关于进一步支持发行科技创新债券服务新质生产力的通知。详情如下：为了深入贯彻党的二十届三中全会精神...,['债券'],2025-05-07
《平“语”近人——习近平喜欢的典故》（国际版）将在俄罗斯多家主流媒体落地播出,https://news.sina.com.cn/c/xl/2025-05-07/doc-inevtyis9429841.shtml,2025-05-07 13:15:00,在中国国家主席习近平对俄罗斯进行国事访问并出席纪念苏联伟大卫国战争胜利80周年庆典之际，由中国中央广播电视总台制作的《平“语”近人——习近平喜欢的典故》（国际版,[],2025-05-07
公积金利率降至历史最低！多项房地产利好政策落地，购房者置业成本又降了,https://news.sina.com.cn/c/2025-05-07/doc-inevtina6458145.shtml,2025-05-07 12:59:00,5月7日，国务院新闻办公室举行新闻发布会介绍“一揽子金融政策支持稳市场稳预期”有关情况。一系列政策重磅发布，其中多项政策与房地产市场息息相关...,"['贷款利率', '住房公积金贷款', '房地产']",2025-05-07
美财长回应中美经贸高层会谈，被问及“谁先给对方打的电话”紧张到结巴,https://news.sina.com.cn/c/2025-05-07/doc-inevtine1305487.shtml,2025-05-07 12:30:00,来源：玉渊谭天 #美财长被问中美谁主动时紧张到结巴# 当地时间5月6日，美国财长贝森特在接受媒体采访时回应了中美经贸高层会谈。,[],2025-05-07
中央巡视组进驻新疆兵团后，宋全伟任上被查,https://news.sina.com.cn/c/2025-05-07/doc-inevtine1305119.shtml,2025-05-07 12:21:00,来源：北京青年报 编辑丨余晖 据新疆生产建设兵团纪委监委5月7日消息： 新疆生产建设兵团草湖项目区党委委员、副主任宋全伟涉嫌严重违纪违法...,"['新疆生产建设兵团', '余晖']",2025-05-07
中国人民银行增加科技创新和技术改造再贷款额度3000亿元 支持加力扩围实施“两新”政策,https://news.sina.com.cn/c/2025-05-07/doc-inevtccz3756868.shtml,2025-05-07 11:59:00,来源：央视网央视网消息：为支持加力扩围实施“两新”政策，引导金融机构加快相关领域贷款投放，持续做好金融“五篇大文章”，中国人民银行决定增加科技创新和技术改造再贷款额...,"['中国人民银行', '再贷款', '央视网']",2025-05-07
中国人民银行增加支农支小再贷款额度3000亿元 进一步加大对涉农、小微和民营企业金融支持力度,https://news.sina.com.cn/c/2025-05-07/doc-inevtccz3756863.shtml,2025-05-07 11:56:00,来源：央视网央视网消息：为激励引导地方法人金融机构进一步加大对涉农、小微和民营企业的信贷投放，持续做好金融“五篇大文章”，中国人民银行决定增加支农支小再贷款额度30...,"['再贷款', '中国人民银行', '央视网']",2025-05-07
中国人民银行：5月7日起，下调再贷款利率0.25个百分点,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1430225.shtml,2025-05-07 11:55:00,来源：央视网央视网消息：为更好发挥结构性货币政策工具的激励作用，引导金融机构加大对重大战略、重点领域和薄弱环节的支持力度，中国人民银行决定：自2025年5月7日起...,"['利率', '中国人民银行', '再贷款']",2025-05-07
我为群众办实事 | 解决社会事务办理难题,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1418081.shtml,2025-05-07 11:35:00,“扫这个二维码，在手机上填好个人信息，提交审核以后就能办理好证件了，不需要再去窗口排队。”在柳州市柳江区新兴工业园社区，社区居民韦女士在工作人员的指导下顺利办理了...,"['巡察', '经济开发区']",2025-05-07
外交部发言人就当前印巴局势答记者问,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1414197.shtml,2025-05-07 11:20:00,来源：央视网央视网消息：据外交部网站消息，5月7日，外交部发言人就当前印巴局势答记者问。问：近期，印度和巴基斯坦之间的紧张局势持续升级。,"['外交部发言人', '印度', '中国']",2025-05-07
公积金贷款利率下调，专家：贷100万可少还5万，月供减少133元,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1412047.shtml,2025-05-07 11:04:00,极目新闻记者 姚赟 5月7日，国新办举行新闻发布会，中国人民银行行长潘功胜在会上宣布，将下调个人住房公积金贷款利率0.25个百分点，5年期以上首套房利率由2.85%降至2.6%...,['公积金贷款'],2025-05-07
中国人民银行决定将支持资本市场两项货币政策工具的额度合并使用,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1410579.shtml,2025-05-07 10:51:00,来源：央视网央视网消息：据中国人民银行官网，2024年10月，中国人民银行会同有关部门创设了支持资本市场稳定发展的两项工具，即证券、基金...,"['中国人民银行', '资本市场', '央视网']",2025-05-07
一行一局一会重磅发声！一文读懂事关降准降息、股市楼市等一揽子政策,https://news.sina.com.cn/c/2025-05-07/doc-inevtccz3723263.shtml,2025-05-07 10:43:00,大家想买房的再等等哈，我前年买了已亏了首付，后面的房价还要跌和和利率还要降,[],2025-05-07
广东省人民政府2025年4月人事任免,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3561558.shtml,2025-05-07 10:26:00,人事任免省政府2025年4月份任命： 郭向阳 广东省公安厅副厅长（分管日常工作、正厅级） 刘景喜 广东省公安厅治安管理总队总队长（试用1年）省政府2025年4月份免去：...,"['广东省', '公安厅', '省政府']",2025-05-07
广东省人民政府2025年3月人事任免,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1234761.shtml,2025-05-07 10:26:00,人事任免省政府2025年3月份任命： 龚桢梽 广东省发展和改革委员会副主任 胡春雷 广东省自然资源厅副厅长（试用1年） 雷 宇 广东财经大学副校长（试用1年） 佟 矿 广东医科...,"['广东省', '省政府', '广东医科大学']",2025-05-07
省人大常委会2025年3月份人事任免,https://news.sina.com.cn/c/2025-05-07/doc-inevtpua1234724.shtml,2025-05-07 10:25:00,人事任免省人大常委会2025年3月份任命： 曾进泽 广东省工业和信息化厅厅长 黄志坚 广东省水利厅厅长省人大常委会2025年3月份免去： 涂高坤 广东省工业和信息厅厅长职务 王...,"['广东省', '曾进泽', '王立新']",2025-05-07
广东省人民政府2025年2月人事任免,https://news.sina.com.cn/c/2025-05-07/doc-inevtptv3561316.shtml,2025-05-07 10:24:00,人事任免省政府2025年2月份任命： 支光南 广东省人民政府国有资产监督管理委员会主任 陈新烈 广东省市场监督管理局局长 肖展欣 广东省人民政府地方志办公室主任 黄国锋 广...,"['广东省', '退休', '省政府']",2025-05-07
强化与投资者利益绑定！公募基金迎重要改革,https://news.sina.com.cn/c/2025-05-07/doc-inevtcee6556235.shtml,2025-05-07 10:23:00,来源：央视网央视网消息：5月7日，国新办举行新闻发布会，中国人民银行、国家金融监督管理总局、中国证券监督管理委员会负责人介绍“一揽子金融政策支持稳市场稳预期”有关情...,"['央视网', '公募基金', '投资者']",2025-05-07
商务部新闻发言人就对原产于印度的进口氯氰菊酯实施反倾销措施答记者问,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1393340.shtml,2025-05-07 10:17:00,来源：央视网央视网消息：商务部新闻发言人就对原产于印度的进口氯氰菊酯实施反倾销措施答记者问。有记者问：我们关注到商务部发布公告...,"['商务部', '印度', '反倾销措施']",2025-05-07
北京发布2025年中等职业教育自主招生计划,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1398989.shtml,2025-05-07 10:15:00,来源：央视网央视网消息：据“首都教育”公众号消息，近日，北京教育考试院发布了《2025年北京市中等职业教育自主招生计划》和《2025年北京市中等职业教育自主招生计划说明》...,"['北京市', '自主招生', '录取']",2025-05-07
央行：下调常备借贷便利利率10个基点,https://news.sina.com.cn/c/2025-05-07/doc-inevtccz3708660.shtml,2025-05-07 10:15:00,财联社5月7日电，中国人民银行更新常备借贷便利利率表，自2025年5月8日起，隔夜、7天、1个月常备借贷便利利率分别调整为2.25%、2.40%、2.75%，均,[],2025-05-07
七部门联合印发《关于加快提升农业科技创新体系整体效能的实施意见》,https://news.sina.com.cn/c/2025-05-07/doc-inevtcea9777653.shtml,2025-05-07 10:12:00,来源：央视网央视网消息：据农业农村部消息，近日，农业农村部、科技部、教育部、工业和信息化部、财政部、水利部、中国科学院等7部门联合印发《关于加快提升农业科技创新...,"['农业科技', '实施意见']",2025-05-07
吴清：支持优质中概股回归内地和香港市场,https://news.sina.com.cn/c/2025-05-07/doc-inevtccz3706141.shtml,2025-05-07 10:09:00,来源：财联社 财联社5月7日电，中国证监会主席吴清在参加国新办新闻发布会时表示，加强双多边的跨境监管合作，塑造稳定、透明、可预期的监管环境...,[],2025-05-07
转内销观察丨从“断链”到“上架” 牙刷企业7天急速转换“新赛道”,https://news.sina.com.cn/c/2025-05-07/doc-inevtyir3404397.shtml,2025-05-07 10:08:00,美国滥施关税正扰乱全球国际贸易秩序，给我国外贸企业带来挑战，不少外贸企业开始寻找新的机会。江苏扬州杭集镇是著名的“牙刷之都”，全球每3支牙刷就有一支来自这里。小,[],2025-05-07
央行：5月15日起，下调金融机构存款准备金率0.5个百分点,https://news.sina.com.cn/o/2025-05-07/doc-inevtccz3704471.shtml,2025-05-07 10:05:00,新京报讯 据央行消息，为落实中央经济工作会议精神和《政府工作报告》部署，实施适度宽松的货币政策，提高宏观调控的前瞻性、针对性、有效性，中国人民银行决定...,"['央行', '存款准备金率', '新京报']",2025-05-07
央行：5月15日起，下调金融机构存款准备金率0.5个百分点,https://news.sina.com.cn/c/2025-05-07/doc-inevtcee6566792.shtml,2025-05-07 10:01:00,来源：央视网央视网消息：为落实中央经济工作会议精神和《政府工作报告》部署，实施适度宽松的货币政策，提高宏观调控的前瞻性、针对性、有效性，中国人民银行决定...,"['存款准备金率', '央视网', '央行']",2025-05-07
“问题化肥”零容忍！市场监管总局公布八起典型案例,https://news.sina.com.cn/c/2025-05-07/doc-inevtceh1393339.shtml,2025-05-07 10:01:00,来源：央视网央视网消息：据“市说新语”公众号消息，市场监管总局坚决贯彻落实党中央、国务院决策部署，高度重视化肥产品执法打假工作...,"['淮南市', '市场监管局', '公安机关']",2025-05-07
潘功胜：未来还可以扩大工具的规模或创新新的政策工具,https://news.sina.com.cn/c/2025-05-07/doc-inevswwk1505967.shtml,2025-05-07 10:00:00,5月7日，中国人民银行行长潘功胜在参加国新办新闻发布会时表示，未来将根据经济金融的运行情况和各项工具的使用效果，还可以扩大工具的规模，完善工具的政策要素，或者创,[],2025-05-07
